Order Number,Order Date,Item Name,Quantity,Product Price,Total products
16038,29/7/19 20:03,Saag Aloo,1,5.95,8
16038,29/7/19 20:03,Madras - Chicken,1,7.95,8
16038,29/7/19 20:03,Chicken Tikka Masala,1,8.95,8
16038,29/7/19 20:03,Korma - Chicken,1,8.95,8
16037,29/7/19 19:54,Tandoori Roti,1,2.6,5
16037,29/7/19 19:54,Plain Rice,1,2.95,5
16037,29/7/19 19:54,Peshwari Naan,1,2.95,5
16037,29/7/19 19:54,Chicken Tikka Masala,1,8.95,5
16037,29/7/19 19:54,Bhuna - Chicken,1,8.95,5
16036,29/7/19 19:44,Plain Naan,1,2.6,5
16036,29/7/19 19:44,Pilau Rice,1,2.95,5
16036,29/7/19 19:44,Korma Sauce,1,3.95,5
16036,29/7/19 19:44,Saag Aloo,1,5.95,5
16036,29/7/19 19:44,Korma - Chicken Tikka,1,8.95,5
16035,29/7/19 19:26,Plain Rice,1,2.95,5
16035,29/7/19 19:26,Aloo Methi,1,5.95,5
16035,29/7/19 19:26,Saag Paneer,1,5.95,5
16035,29/7/19 19:26,Chicken Tikka (Main),1,8.95,5
16035,29/7/19 19:26,Paneer Tikka Masala,1,8.95,5
16034,29/7/19 17:38,Plain Papadum,1,0.8,5
16034,29/7/19 17:38,Plain Naan,1,2.6,5
16034,29/7/19 17:38,Plain Rice,1,2.95,5
16034,29/7/19 17:38,Chicken Tikka Masala,1,8.95,5
16034,29/7/19 17:38,Lamb Balti,1,9.95,5
16033,29/7/19 17:20,Mint Sauce,1,0.5,6
16033,29/7/19 17:20,Plain Rice,2,2.95,6
16033,29/7/19 17:20,Onion Bhajee,1,3.95,6
16033,29/7/19 17:20,Chicken Chaat,1,4.95,6
16033,29/7/19 17:20,Royal Paneer,1,5.95,6
16033,29/7/19 17:20,Korma - Chicken,1,8.95,6
16032,28/7/19 21:44,Plain Rice,1,2.95,4
16032,28/7/19 21:44,Garlic Naan,1,2.95,4
16032,28/7/19 21:44,Chicken Tikka Masala,1,8.95,4
16032,28/7/19 21:44,Butter Chicken,1,9.95,4
16031,28/7/19 21:18,Plain Naan,1,2.6,7
16031,28/7/19 21:18,Plain Rice,2,2.95,7
16031,28/7/19 21:18,Meat Samosa,1,3.95,7
16031,28/7/19 21:18,Onion Bhajee,1,3.95,7
16031,28/7/19 21:18,Saag Aloo,1,5.95,7
16031,28/7/19 21:18,Lamb Hari Mirch,1,9.95,7
16031,28/7/19 21:18,Chicken Shashlick Curry,1,12.95,7
16030,28/7/19 20:00,Mango Chutney,1,0.5,9
16030,28/7/19 20:00,Mint Sauce,1,0.5,9
16030,28/7/19 20:00,Onion Chutney,1,0.5,9
16030,28/7/19 20:00,Plain Papadum,4,0.8,9
16030,28/7/19 20:00,Pilau Rice,1,2.95,9
16030,28/7/19 20:00,Garlic Naan,1,2.95,9
16030,28/7/19 20:00,Mushroom Rice,1,3.95,9
16030,28/7/19 20:00,Onion Bhajee,2,3.95,9
16030,28/7/19 20:00,Chicken Tikka Masala,2,8.95,9
16029,28/7/19 20:00,Plain Naan,1,2.6,7
16029,28/7/19 20:00,Garlic Naan,1,2.95,7
16029,28/7/19 20:00,Meat Samosa,1,3.95,7
16029,28/7/19 20:00,Onion Rice,1,3.95,7
16029,28/7/19 20:00,Chicken Pakora,1,5.95,7
16029,28/7/19 20:00,Chicken Tikka Masala,1,8.95,7
16029,28/7/19 20:00,Korma - Chicken,1,8.95,7
16028,28/7/19 19:53,Chapati,5,1.95,3
16028,28/7/19 19:53,Tarka Dall,1,5.95,3
16028,28/7/19 19:53,Bhuna - Chicken,1,8.95,3
16027,28/7/19 19:29,Onion Chutney,1,0.5,5
16027,28/7/19 19:29,Spicy Papadum,2,0.8,5
16027,28/7/19 19:29,Chapati,1,1.95,5
16027,28/7/19 19:29,Plain Rice,1,2.95,5
16027,28/7/19 19:29,Dupiaza - Chicken,1,8.95,5
16026,28/7/19 19:29,Mango Chutney,1,0.5,7
16026,28/7/19 19:29,Mint Sauce,1,0.5,7
16026,28/7/19 19:29,Plain Papadum,2,0.8,7
16026,28/7/19 19:29,Plain Rice,1,2.95,7
16026,28/7/19 19:29,Pilau Rice,1,2.95,7
16026,28/7/19 19:29,Paneer Tikka Masala,1,8.95,7
16026,28/7/19 19:29,Lamb Balti,1,9.95,7
16025,28/7/19 18:44,Plain Rice,1,2.95,5
16025,28/7/19 18:44,Prawn Puree,1,4.95,5
16025,28/7/19 18:44,Saag Bhajee,1,5.95,5
16025,28/7/19 18:44,Bhuna - Chicken Tikka,1,8.95,5
16025,28/7/19 18:44,Korma - Chicken,1,8.95,5
16024,28/7/19 18:30,Chapati,2,1.95,5
16024,28/7/19 18:30,Onion Bhajee,1,3.95,5
16024,28/7/19 18:30,Dupiaza - Chicken,1,8.95,5
16024,28/7/19 18:30,Chicken Chilli Garlic,1,9.95,5
16024,28/7/19 18:30,Lamb Biryani,1,9.95,5
16023,28/7/19 18:29,Peshwari Naan,1,2.95,5
16023,28/7/19 18:29,Keema Naan,1,2.95,5
16023,28/7/19 18:29,Korma - Chicken,1,8.95,5
16023,28/7/19 18:29,Pathia - Lamb,1,8.95,5
16023,28/7/19 18:29,Chicken Karahi,1,8.95,5
16022,28/7/19 18:20,Plain Papadum,5,0.8,7
16022,28/7/19 18:20,Plain Naan,1,2.6,7
16022,28/7/19 18:20,Plain Rice,2,2.95,7
16022,28/7/19 18:20,Chicken Chaat,1,4.95,7
16022,28/7/19 18:20,Saag Aloo,1,5.95,7
16022,28/7/19 18:20,Curry - Chicken,2,7.95,7
16022,28/7/19 18:20,Vegetable Biryani,1,9.95,7
16021,28/7/19 18:20,Pilau Rice,3,2.95,3
16021,28/7/19 18:20,King Prawn Puree,2,5.95,3
16021,28/7/19 18:20,Korma - Chicken,1,8.95,3
16020,28/7/19 17:58,Mango Chutney,1,0.5,6
16020,28/7/19 17:58,Mint Sauce,1,0.5,6
16020,28/7/19 17:58,Plain Papadum,5,0.8,6
16020,28/7/19 17:58,Vegetable Rice,4,3.95,6
16020,28/7/19 17:58,Korma Sauce,1,3.95,6
16020,28/7/19 17:58,Korma - Chicken,3,8.95,6
16019,28/7/19 17:41,Mango Chutney,1,0.5,6
16019,28/7/19 17:41,Plain Papadum,1,0.8,6
16019,28/7/19 17:41,Pilau Rice,1,2.95,6
16019,28/7/19 17:41,Garlic Naan,1,2.95,6
16019,28/7/19 17:41,Bombay Aloo,1,5.95,6
16019,28/7/19 17:41,Bhuna - Lamb,1,8.95,6
16018,28/7/19 17:33,Puree,1,1.95,6
16018,28/7/19 17:33,Bottle Coke,1,2.95,6
16018,28/7/19 17:33,Egg Rice,1,3.95,6
16018,28/7/19 17:33,Garlic Rice,1,3.95,6
16018,28/7/19 17:33,Dhansak - Chicken Tikka,1,8.95,6
16018,28/7/19 17:33,Chicken Tikka Masala,1,8.95,6
16017,28/7/19 17:10,Mango Chutney,1,0.5,7
16017,28/7/19 17:10,Plain Papadum,1,0.8,7
16017,28/7/19 17:10,Plain Naan,1,2.6,7
16017,28/7/19 17:10,Pilau Rice,2,2.95,7
16017,28/7/19 17:10,Chicken Tikka,1,4.95,7
16017,28/7/19 17:10,Korma - Chicken,1,8.95,7
16017,28/7/19 17:10,Chicken Balti,1,9.95,7
16016,28/7/19 16:58,Plain Naan,1,2.6,5
16016,28/7/19 16:58,Pilau Rice,1,2.95,5
16016,28/7/19 16:58,Saag Aloo,1,5.95,5
16016,28/7/19 16:58,Chicken Rezala,1,9.95,5
16016,28/7/19 16:58,Lamb Rezala,1,9.95,5
16015,28/7/19 13:01,Garlic Naan,1,2.95,4
16015,28/7/19 13:01,Special Fried Rice,1,3.95,4
16015,28/7/19 13:01,Tandoori Chicken (Main),1,8.95,4
16015,28/7/19 13:01,Lamb Biryani,1,9.95,4
16013,27/7/19 21:31,Plain Naan,2,2.6,3
16013,27/7/19 21:31,Lamb Tikka,1,4.95,3
16013,27/7/19 21:31,Chicken Tikka Karahi,1,9.95,3
16012,27/7/19 20:36,Cauliflower Bhajee,1,5.95,3
16012,27/7/19 20:36,Saag Dall,1,5.95,3
16012,27/7/19 20:36,Dhansak - Chicken,1,8.95,3
16011,27/7/19 20:28,Mango Chutney,1,0.5,10
16011,27/7/19 20:28,Mint Sauce,1,0.5,10
16011,27/7/19 20:28,Keema Naan,1,2.95,10
16011,27/7/19 20:28,Pilau Rice,1,2.95,10
16011,27/7/19 20:28,Onion Bhajee,1,3.95,10
16011,27/7/19 20:28,Tandoori Chicken (1/4),2,4.95,10
16011,27/7/19 20:28,Chicken Pakora,1,5.95,10
16011,27/7/19 20:28,Saag Aloo,1,5.95,10
16011,27/7/19 20:28,Rogon - Lamb,1,8.95,10
16011,27/7/19 20:28,Lamb Biryani,3,9.95,10
16010,27/7/19 20:26,Plain Papadum,4,0.8,5
16010,27/7/19 20:26,Pilau Rice,1,2.95,5
16010,27/7/19 20:26,Aloo Gobi,1,5.95,5
16010,27/7/19 20:26,Chicken Tikka Jalfrezi,1,8.95,5
16010,27/7/19 20:26,Dhansak - Chicken,1,8.95,5
16009,27/7/19 19:49,Mango Chutney,2,0.5,11
16009,27/7/19 19:49,Lime Pickle,1,0.5,11
16009,27/7/19 19:49,Plain Papadum,2,0.8,11
16009,27/7/19 19:49,Pilau Rice,1,2.95,11
16009,27/7/19 19:49,Garlic Naan,1,2.95,11
16009,27/7/19 19:49,Meat Samosa,1,3.95,11
16009,27/7/19 19:49,Onion Bhajee,1,3.95,11
16009,27/7/19 19:49,Vegetable Roll,1,4.95,11
16009,27/7/19 19:49,Chicken Tikka,1,4.95,11
16009,27/7/19 19:49,Bhuna - Chicken Tikka,1,8.95,11
16009,27/7/19 19:49,Chicken Hari Mirch,1,9.95,11
16008,27/7/19 19:36,Mango Chutney,1,0.5,6
16008,27/7/19 19:36,Plain Naan,1,2.6,6
16008,27/7/19 19:36,Pilau Rice,1,2.95,6
16008,27/7/19 19:36,Onion Bhajee,1,3.95,6
16008,27/7/19 19:36,Tarka Dall,1,5.95,6
16008,27/7/19 19:36,Chicken Shashlick,1,9.95,6
16007,27/7/19 19:35,Mint Sauce,1,0.5,9
16007,27/7/19 19:35,Red Sauce,1,0.5,9
16007,27/7/19 19:35,Spicy Papadum,1,0.8,9
16007,27/7/19 19:35,Plain Papadum,1,0.8,9
16007,27/7/19 19:35,Pilau Rice,1,2.95,9
16007,27/7/19 19:35,Onion Naan,2,2.95,9
16007,27/7/19 19:35,Peshwari Naan,1,2.95,9
16007,27/7/19 19:35,Chicken Chilli Garlic,1,9.95,9
16007,27/7/19 19:35,Chicken Rezala,1,9.95,9
16006,27/7/19 19:35,Mint Sauce,1,0.5,5
16006,27/7/19 19:35,Mango Chutney,1,0.5,5
16006,27/7/19 19:35,Plain Papadum,2,0.8,5
16006,27/7/19 19:35,Plain Rice,1,2.95,5
16006,27/7/19 19:35,Chicken Tikka Karahi,1,9.95,5
16005,27/7/19 19:23,Mint Sauce,2,0.5,17
16005,27/7/19 19:23,Plain Papadum,8,0.8,17
16005,27/7/19 19:23,Puree,2,1.95,17
16005,27/7/19 19:23,Plain Naan,1,2.6,17
16005,27/7/19 19:23,Pilau Rice,3,2.95,17
16005,27/7/19 19:23,Garlic Naan,2,2.95,17
16005,27/7/19 19:23,Keema Naan,1,2.95,17
16005,27/7/19 19:23,Plain Rice,1,2.95,17
16005,27/7/19 19:23,Meat Samosa,1,3.95,17
16005,27/7/19 19:23,Korma Sauce,1,3.95,17
16005,27/7/19 19:23,Bombay Aloo,1,5.95,17
16005,27/7/19 19:23,Madras - Lamb,1,7.95,17
16005,27/7/19 19:23,Madras - Chicken,1,7.95,17
16005,27/7/19 19:23,Chicken Tikka Masala,1,8.95,17
16005,27/7/19 19:23,Chicken Biryani,1,9.95,17
16005,27/7/19 19:23,Lamb Shashlick,1,9.95,17
16005,27/7/19 19:23,Chicken Tikka Balti,1,10.95,17
16004,27/7/19 19:17,Plain Naan,1,2.6,6
16004,27/7/19 19:17,Pilau Rice,2,2.95,6
16004,27/7/19 19:17,Aloo Gobi,1,5.95,6
16004,27/7/19 19:17,Madras - Chicken,1,7.95,6
16004,27/7/19 19:17,Chicken Tikka Pasanda,1,8.95,6
16004,27/7/19 19:17,Chicken Tikka (Main),1,8.95,6
16003,27/7/19 19:12,Pilau Rice,1,2.95,4
16003,27/7/19 19:12,Garlic Naan,1,2.95,4
16003,27/7/19 19:12,Chicken Chilli Garlic,1,9.95,4
16003,27/7/19 19:12,Chicken Biryani,1,9.95,4
16002,27/7/19 18:56,Mango Chutney,1,0.5,10
16002,27/7/19 18:56,Mint Sauce,1,0.5,10
16002,27/7/19 18:56,Plain Papadum,3,0.8,10
16002,27/7/19 18:56,Plain Naan,2,2.6,10
16002,27/7/19 18:56,Pilau Rice,2,2.95,10
16002,27/7/19 18:56,Plain Rice,1,2.95,10
16002,27/7/19 18:56,Onion Bhajee,2,3.95,10
16002,27/7/19 18:56,Chicken Tikka (Main),2,8.95,10
16002,27/7/19 18:56,Chicken Tikka Masala,2,8.95,10
16002,27/7/19 18:56,Korma - Chicken,1,8.95,10
16001,27/7/19 18:51,Plain Papadum,2,0.8,5
16001,27/7/19 18:51,Peshwari Naan,1,2.95,5
16001,27/7/19 18:51,Pilau Rice,1,2.95,5
16001,27/7/19 18:51,Onion Bhajee,1,3.95,5
16001,27/7/19 18:51,Bhuna - Chicken,2,8.95,5
16000,27/7/19 18:27,Peshwari Naan,1,2.95,3
16000,27/7/19 18:27,Egg Rice,1,3.95,3
16000,27/7/19 18:27,Korma - Chicken Tikka,1,8.95,3
15999,27/7/19 18:22,Plain Papadum,4,0.8,7
15999,27/7/19 18:22,Plain Naan,3,2.6,7
15999,27/7/19 18:22,Pilau Rice,2,2.95,7
15999,27/7/19 18:22,Bombay Aloo,1,5.95,7
15999,27/7/19 18:22,Vindaloo - Chicken,1,7.95,7
15999,27/7/19 18:22,Korma - Chicken,1,8.95,7
15999,27/7/19 18:22,Chicken Tikka Masala,1,8.95,7
15998,27/7/19 18:18,Mango Chutney,1,0.5,7
15998,27/7/19 18:18,Plain Naan,2,2.6,7
15998,27/7/19 18:18,Plain Rice,1,2.95,7
15998,27/7/19 18:18,Pilau Rice,1,2.95,7
15998,27/7/19 18:18,Korma Sauce,1,3.95,7
15998,27/7/19 18:18,Onion Bhajee,1,3.95,7
15998,27/7/19 18:18,Mixed Vegetable Curry,1,5.95,7
15997,27/7/19 18:14,Peshwari Naan,2,2.95,6
15997,27/7/19 18:14,Bombay Aloo,1,5.95,6
15997,27/7/19 18:14,Butter Chicken,1,9.95,6
15997,27/7/19 18:14,Lamb Biryani,1,9.95,6
15997,27/7/19 18:14,Chicken Hari Mirch,1,9.95,6
15997,27/7/19 18:14,King Prawn Hari Mirch,1,12.95,6
15996,27/7/19 18:11,Mango Chutney,1,0.5,8
15996,27/7/19 18:11,Plain Papadum,3,0.8,8
15996,27/7/19 18:11,Pilau Rice,2,2.95,8
15996,27/7/19 18:11,Garlic Naan,1,2.95,8
15996,27/7/19 18:11,Chicken Chaat,1,4.95,8
15996,27/7/19 18:11,Mushroom Bhajee,1,5.95,8
15996,27/7/19 18:11,Madras - Chicken Tikka,1,7.95,8
15996,27/7/19 18:11,Chicken Tikka Masala,1,8.95,8
15995,27/7/19 18:01,Mint Sauce,1,0.5,10
15995,27/7/19 18:01,Mango Chutney,1,0.5,10
15995,27/7/19 18:01,Plain Papadum,3,0.8,10
15995,27/7/19 18:01,Plain Naan,1,2.6,10
15995,27/7/19 18:01,Peshwari Naan,1,2.95,10
15995,27/7/19 18:01,Pilau Rice,1,2.95,10
15995,27/7/19 18:01,Onion Bhajee,2,3.95,10
15995,27/7/19 18:01,Saag Paneer,1,5.95,10
15995,27/7/19 18:01,Bhuna - Lamb,1,8.95,10
15995,27/7/19 18:01,Butter Chicken,1,9.95,10
15994,27/7/19 17:47,Plain Naan,2,2.6,5
15994,27/7/19 17:47,Pilau Rice,3,2.95,5
15994,27/7/19 17:47,Bombay Aloo,1,5.95,5
15994,27/7/19 17:47,Chicken Tikka Masala,2,8.95,5
15994,27/7/19 17:47,Bhuna - Chicken,1,8.95,5
15993,27/7/19 17:31,Plain Papadum,1,0.8,8
15993,27/7/19 17:31,Plain Naan,1,2.6,8
15993,27/7/19 17:31,Onion Bhajee,1,3.95,8
15993,27/7/19 17:31,Mushroom Rice,1,3.95,8
15993,27/7/19 17:31,Lamb Tikka,1,4.95,8
15993,27/7/19 17:31,Aloo Gobi,1,5.95,8
15993,27/7/19 17:31,Curry - Lamb,1,7.95,8
15993,27/7/19 17:31,Vegetable Biryani,1,9.95,8
15992,27/7/19 17:22,Pilau Rice,1,2.95,4
15992,27/7/19 17:22,Garlic Naan,1,2.95,4
15992,27/7/19 17:22,Green Salad,1,2.95,4
15992,27/7/19 17:22,Pathia - Chicken,1,8.95,4
15991,27/7/19 17:07,Lamb Biryani,4,9.95,1
15990,27/7/19 16:55,Onion Chutney,2,0.5,13
15990,27/7/19 16:55,Red Sauce,2,0.5,13
15990,27/7/19 16:55,Mint Sauce,2,0.5,13
15990,27/7/19 16:55,Mango Chutney,1,0.5,13
15990,27/7/19 16:55,Lime Pickle,1,0.5,13
15990,27/7/19 16:55,Plain Papadum,4,0.8,13
15990,27/7/19 16:55,Pilau Rice,1,2.95,13
15990,27/7/19 16:55,Garlic Naan,1,2.95,13
15990,27/7/19 16:55,Mushroom Rice,1,3.95,13
15990,27/7/19 16:55,Aloo Gobi,1,5.95,13
15990,27/7/19 16:55,Curry - Chicken,1,7.95,13
15990,27/7/19 16:55,Bhuna - Chicken Tikka,1,8.95,13
15990,27/7/19 16:55,Chicken Shashlick,1,9.95,13
15989,27/7/19 16:45,Plain Naan,2,2.6,7
15989,27/7/19 16:45,Pilau Rice,2,2.95,7
15989,27/7/19 16:45,French Fries,1,3.95,7
15989,27/7/19 16:45,Curry Sauce,1,3.95,7
15989,27/7/19 16:45,Korma - Chicken,1,8.95,7
15989,27/7/19 16:45,Butter Chicken,1,9.95,7
15989,27/7/19 16:45,Chicken Biryani,1,9.95,7
15988,26/7/19 23:04,Garlic Naan,1,2.95,4
15988,26/7/19 23:04,Special Fried Rice,1,3.95,4
15988,26/7/19 23:04,Meat Samosa,1,3.95,4
15988,26/7/19 23:04,Curry - Chicken,1,7.95,4
15987,26/7/19 22:25,Plain Papadum,2,0.8,10
15987,26/7/19 22:25,Spicy Papadum,2,0.8,10
15987,26/7/19 22:25,Peshwari Naan,1,2.95,10
15987,26/7/19 22:25,Plain Rice,1,2.95,10
15987,26/7/19 22:25,Pilau Rice,1,2.95,10
15987,26/7/19 22:25,Onion Bhajee,1,3.95,10
15987,26/7/19 22:25,Meat Samosa,1,3.95,10
15987,26/7/19 22:25,Curry - Chicken,1,7.95,10
15987,26/7/19 22:25,Chicken Tikka Masala,1,8.95,10
15987,26/7/19 22:25,Chicken Biryani,1,9.95,10
15986,26/7/19 22:15,Plain Naan,1,2.6,5
15986,26/7/19 22:15,Pilau Rice,1,2.95,5
15986,26/7/19 22:15,Green Salad,1,2.95,5
15986,26/7/19 22:15,Chicken Pakora,1,5.95,5
15986,26/7/19 22:15,Chicken Balti,1,9.95,5
15985,26/7/19 20:42,Mint Sauce,1,0.5,6
15985,26/7/19 20:42,Pilau Rice,3,2.95,6
15985,26/7/19 20:42,Royal Paneer,1,5.95,6
15985,26/7/19 20:42,Korma - Chicken,1,8.95,6
15985,26/7/19 20:42,Lamb Tikka Masala,1,8.95,6
15985,26/7/19 20:42,Lamb Tikka Jalfrezi,1,8.95,6
15984,26/7/19 20:30,Plain Rice,1,2.95,6
15984,26/7/19 20:30,Peshwari Naan,1,2.95,6
15984,26/7/19 20:30,Special Fried Rice,1,3.95,6
15984,26/7/19 20:30,Chicken Tikka,1,4.95,6
15984,26/7/19 20:30,Paneer Tikka Masala,1,8.95,6
15984,26/7/19 20:30,Tandoori Mixed Grill,1,11.95,6
15983,26/7/19 20:15,Tandoori Roti,1,2.6,3
15983,26/7/19 20:15,Pilau Rice,1,2.95,3
15983,26/7/19 20:15,Lamb Hari Mirch,1,9.95,3
15982,26/7/19 20:03,Chapati,1,1.95,4
15982,26/7/19 20:03,Egg Paratha,1,3.95,4
15982,26/7/19 20:03,Lamb Karahi,1,8.95,4
15982,26/7/19 20:03,Hazary Lamb Chilli Garlic,1,12.95,4
15981,26/7/19 19:52,Keema Rice,1,3.95,3
15981,26/7/19 19:52,Chicken Tikka Pasanda,1,8.95,3
15981,26/7/19 19:52,Tandoori Mixed Grill,1,11.95,3
15980,26/7/19 19:51,Mango Chutney,1,0.5,6
15980,26/7/19 19:51,Plain Papadum,2,0.8,6
15980,26/7/19 19:51,Garlic Naan,2,2.95,6
15980,26/7/19 19:51,Mushroom Rice,1,3.95,6
15980,26/7/19 19:51,Chicken Tikka Masala,1,8.95,6
15980,26/7/19 19:51,Madras - Prawn,1,8.95,6
15979,26/7/19 19:42,Mango Chutney,1,0.5,6
15979,26/7/19 19:42,Red Sauce,1,0.5,6
15979,26/7/19 19:42,Plain Papadum,2,0.8,6
15979,26/7/19 19:42,Keema Rice,1,3.95,6
15979,26/7/19 19:42,Sheek Kebab,1,4.95,6
15979,26/7/19 19:42,Madras - Chicken,1,7.95,6
15978,26/7/19 19:42,Red Sauce,1,0.5,10
15978,26/7/19 19:42,Mango Chutney,1,0.5,10
15978,26/7/19 19:42,Mint Sauce,1,0.5,10
15978,26/7/19 19:42,Plain Naan,1,2.6,10
15978,26/7/19 19:42,Pilau Rice,1,2.95,10
15978,26/7/19 19:42,Chicken Tikka,1,4.95,10
15978,26/7/19 19:42,Bombay Aloo,1,5.95,10
15978,26/7/19 19:42,Cauliflower Bhajee,1,5.95,10
15978,26/7/19 19:42,Curry - Chicken,1,7.95,10
15978,26/7/19 19:42,Chicken Tikka Masala,1,8.95,10
15977,26/7/19 19:33,Red Sauce,1,0.5,10
15977,26/7/19 19:33,Mango Chutney,1,0.5,10
15977,26/7/19 19:33,Mint Sauce,1,0.5,10
15977,26/7/19 19:33,Plain Naan,1,2.6,10
15977,26/7/19 19:33,Pilau Rice,1,2.95,10
15977,26/7/19 19:33,Chicken Tikka,1,4.95,10
15977,26/7/19 19:33,Bombay Aloo,1,5.95,10
15977,26/7/19 19:33,Cauliflower Bhajee,1,5.95,10
15977,26/7/19 19:33,Curry - Chicken,1,7.95,10
15977,26/7/19 19:33,Chicken Tikka Masala,1,8.95,10
15976,26/7/19 19:32,Plain Naan,1,2.6,3
15976,26/7/19 19:32,Chicken Tikka (Main),1,8.95,3
15976,26/7/19 19:32,Prawn Biryani,1,10.95,3
15975,26/7/19 19:21,Plain Naan,2,2.6,3
15975,26/7/19 19:21,Special Fried Rice,1,3.95,3
15975,26/7/19 19:21,Chicken Balti,1,9.95,3
15974,26/7/19 19:16,Pilau Rice,1,2.95,9
15974,26/7/19 19:16,Onion Rice,1,3.95,9
15974,26/7/19 19:16,Stuffed Paratha,1,3.95,9
15974,26/7/19 19:16,Sheek Kebab,1,4.95,9
15974,26/7/19 19:16,Tarka Dall,1,5.95,9
15974,26/7/19 19:16,Saag Aloo,1,5.95,9
15974,26/7/19 19:16,Madras - Chicken,1,7.95,9
15974,26/7/19 19:16,Lamb Tikka (Main),1,8.95,9
15974,26/7/19 19:16,Chicken Tikka Balti,1,10.95,9
15973,26/7/19 19:12,Mint Sauce,1,0.5,9
15973,26/7/19 19:12,Red Sauce,1,0.5,9
15973,26/7/19 19:12,Plain Papadum,3,0.8,9
15973,26/7/19 19:12,Bottle Coke,1,2.95,9
15973,26/7/19 19:12,Keema Rice,1,3.95,9
15973,26/7/19 19:12,Prawn Puree,1,4.95,9
15973,26/7/19 19:12,Saag Aloo,1,5.95,9
15973,26/7/19 19:12,Curry - Lamb,1,7.95,9
15973,26/7/19 19:12,Chicken Chilli Garlic,1,9.95,9
15972,26/7/19 19:09,Plain Naan,2,2.6,3
15972,26/7/19 19:09,Plain Rice,1,2.95,3
15972,26/7/19 19:09,Curry - Chicken,1,7.95,3
15971,26/7/19 19:04,Chapati,1,1.95,10
15971,26/7/19 19:04,Plain Rice,2,2.95,10
15971,26/7/19 19:04,Paratha,1,2.95,10
15971,26/7/19 19:04,Onion Bhajee,1,3.95,10
15971,26/7/19 19:04,Garlic Rice,1,3.95,10
15971,26/7/19 19:04,Bombay Aloo,1,5.95,10
15971,26/7/19 19:04,Tarka Dall,1,5.95,10
15971,26/7/19 19:04,Chicken Tikka Masala,1,8.95,10
15971,26/7/19 19:04,Bhuna - Lamb,1,8.95,10
15971,26/7/19 19:04,Bhuna - Chicken Tikka,1,8.95,10
15970,26/7/19 18:59,Plain Papadum,2,0.8,7
15970,26/7/19 18:59,Plain Naan,1,2.6,7
15970,26/7/19 18:59,Pilau Rice,1,2.95,7
15970,26/7/19 18:59,Plain Rice,1,2.95,7
15970,26/7/19 18:59,Saag Aloo,1,5.95,7
15970,26/7/19 18:59,Korma - Chicken,1,8.95,7
15970,26/7/19 18:59,Chicken Tikka Masala,1,8.95,7
15969,26/7/19 18:57,Plain Rice,1,2.95,6
15969,26/7/19 18:57,Saag Aloo,1,5.95,6
15969,26/7/19 18:57,Tarka Dall,1,5.95,6
15969,26/7/19 18:57,Aloo Gobi,1,5.95,6
15969,26/7/19 18:57,Chicken Tikka Balti,1,10.95,6
15969,26/7/19 18:57,Paneer Tikka Balti,1,10.95,6
15968,26/7/19 18:53,Pilau Rice,1,2.95,4
15968,26/7/19 18:53,Garlic Naan,1,2.95,4
15968,26/7/19 18:53,COBRA (330ML),1,3.95,4
15968,26/7/19 18:53,Chicken Tikka Masala,1,8.95,4
15967,26/7/19 18:32,Mango Chutney,1,0.5,7
15967,26/7/19 18:32,Plain Naan,1,2.6,7
15967,26/7/19 18:32,Keema Naan,1,2.95,7
15967,26/7/19 18:32,French Fries,1,3.95,7
15967,26/7/19 18:32,Chicken Shashlick,1,9.95,7
15967,26/7/19 18:32,Chicken Tikka Biryani,1,10.95,7
15967,26/7/19 18:32,Tandoori Mixed Grill,1,11.95,7
15966,26/7/19 18:14,Mango Chutney,1,0.5,7
15966,26/7/19 18:14,Lime Pickle,1,0.5,7
15966,26/7/19 18:14,Plain Papadum,2,0.8,7
15966,26/7/19 18:14,Spicy Papadum,1,0.8,7
15966,26/7/19 18:14,Peshwari Naan,1,2.95,7
15966,26/7/19 18:14,Pilau Rice,1,2.95,7
15966,26/7/19 18:14,Lamb Shashlick Curry,1,12.95,7
15965,26/7/19 17:56,Mango Chutney,1,0.5,7
15965,26/7/19 17:56,Onion Bhajee,1,3.95,7
15965,26/7/19 17:56,Meat Samosa,1,3.95,7
15965,26/7/19 17:56,Saag Aloo,1,5.95,7
15965,26/7/19 17:56,Chicken Pakora,1,5.95,7
15965,26/7/19 17:56,Lamb Biryani,1,9.95,7
15965,26/7/19 17:56,Chicken Tikka Biryani,1,10.95,7
15964,26/7/19 17:46,Mint Sauce,2,0.5,11
15964,26/7/19 17:46,Onion Chutney,1,0.5,11
15964,26/7/19 17:46,Red Sauce,1,0.5,11
15964,26/7/19 17:46,Lime Pickle,1,0.5,11
15964,26/7/19 17:46,Plain Papadum,4,0.8,11
15964,26/7/19 17:46,Onion Bhajee,1,3.95,11
15964,26/7/19 17:46,Dhansak Sauce,1,3.95,11
15964,26/7/19 17:46,Saag Rice,1,3.95,11
15964,26/7/19 17:46,Royal Paneer,1,5.95,11
15964,26/7/19 17:46,Chicken Pakora,1,5.95,11
15964,26/7/19 17:46,Chicken Tikka Balti,1,10.95,11
15963,26/7/19 17:30,Plain Naan,2,2.6,3
15963,26/7/19 17:30,Pilau Rice,2,2.95,3
15963,26/7/19 17:30,Aloo Gobi,1,5.95,3
15962,26/7/19 16:55,Plain Naan,2,2.6,6
